time(us), stanley, env, control
1784755814, 0.812500, 22.062500, 5.187500
1787635814, 0.812500, 22.062500, 5.187500
1790515814, 0.812500, 22.062500, 5.187500
1793395814, 0.812500, 22.062500, 5.187500
1796275814, 0.812500, 22.000000, 5.187500
1799155814, 0.812500, 22.000000, 5.187500
1802035814, 0.812500, 22.000000, 5.187500
1804915814, 0.812500, 22.000000, 5.187500
1807795814, 0.812500, 22.000000, 5.187500
1810675814, 0.812500, 22.000000, 5.187500
1813555814, 0.812500, 22.000000, 5.187500
1816435814, 0.812500, 22.000000, 5.187500
1819315814, 0.875000, 22.062500, 5.187500
1822185814, 0.875000, 22.000000, 5.187500
1825055814, 0.812500, 22.000000, 5.187500
1827935814, 0.812500, 22.062500, 5.187500
1830815814, 0.812500, 22.000000, 5.187500
1833695814, 0.812500, 22.000000, 5.187500
1836575814, 0.812500, 22.000000, 5.187500
1839455814, 0.812500, 22.000000, 5.187500
1842335814, 0.812500, 22.000000, 5.187500
1845215814, 0.812500, 22.000000, 5.187500
1848095814, 0.812500, 22.000000, 5.187500
1850975814, 0.812500, 22.000000, 5.187500
1853855814, 0.812500, 22.000000, 5.187500
1856735814, 0.812500, 22.000000, 5.187500
1859615814, 0.875000, 22.000000, 5.187500
1862485814, 0.875000, 22.000000, 5.187500
1865355814, 0.812500, 22.000000, 5.187500
1868235814, 0.812500, 22.000000, 5.187500
1871115814, 0.812500, 22.000000, 5.187500
1873995814, 0.812500, 22.000000, 5.187500
1876875814, 0.812500, 22.000000, 5.187500
1879755814, 0.812500, 22.000000, 5.187500
1882635814, 0.812500, 22.000000, 5.187500
1885515814, 0.812500, 22.000000, 5.187500
1888395814, 0.812500, 22.000000, 5.187500
1891275814, 0.812500, 22.000000, 5.187500
1894155814, 0.812500, 22.000000, 5.187500
1897035814, 0.812500, 22.000000, 5.187500
1899915814, 0.812500, 22.000000, 5.187500
1902795814, 0.812500, 22.000000, 5.187500
1905675814, 0.812500, 22.000000, 5.187500
1908555814, 0.812500, 22.000000, 5.187500
1911435814, 0.812500, 22.000000, 5.187500
1914315814, 0.812500, 22.000000, 5.187500
1917195814, 0.812500, 22.000000, 5.187500
1920075814, 0.875000, 22.000000, 5.187500
1922945814, 0.812500, 22.000000, 5.187500
1925825814, 0.812500, 22.000000, 5.187500
1928705814, 0.812500, 22.000000, 5.187500
1931585814, 0.812500, 22.000000, 5.187500
1934465814, 0.812500, 22.000000, 5.187500
1937345814, 0.812500, 21.937500, 5.187500
1940225814, 0.812500, 22.000000, 5.187500
1943105814, 0.812500, 21.937500, 5.187500
1945985814, 0.812500, 21.937500, 5.187500
1948865814, 0.812500, 21.937500, 5.187500
1951745814, 0.812500, 21.937500, 5.187500
1954625814, 0.812500, 21.937500, 5.187500
1957505814, 0.812500, 21.937500, 5.187500
1960385814, 0.812500, 21.937500, 5.187500
1963265814, 0.875000, 21.937500, 5.187500
1966135814, 0.812500, 21.937500, 5.187500
1969015814, 0.812500, 21.937500, 5.187500
1971895814, 0.812500, 21.937500, 5.187500
1974775814, 0.812500, 21.937500, 5.187500
1977655814, 0.812500, 21.937500, 5.187500
1980535814, 0.812500, 21.937500, 5.187500
1983415814, 0.812500, 21.937500, 5.187500
1986295814, 0.812500, 21.937500, 5.187500
1989175814, 0.812500, 21.937500, 5.187500
1992055814, 0.812500, 21.937500, 5.187500
1994935814, 0.812500, 21.937500, 5.187500
1997815814, 0.812500, 21.937500, 5.187500
2000695814, 0.812500, 22.000000, 5.187500
2003575814, 0.812500, 22.000000, 5.187500
2006455814, 0.812500, 22.000000, 5.187500
2009335814, 0.812500, 22.000000, 5.187500
2012215814, 0.812500, 22.000000, 5.187500
2015095814, 0.812500, 22.000000, 5.187500
2017975814, 0.812500, 22.062500, 5.187500
2020855814, 0.812500, 22.000000, 5.187500
2023735814, 0.812500, 22.000000, 5.187500
2026615814, 0.812500, 22.000000, 5.187500
2029495814, 0.812500, 22.000000, 5.187500
2032375814, 0.812500, 22.000000, 5.187500
2035255814, 0.812500, 22.000000, 5.187500
2038135814, 0.812500, 22.000000, 5.250000
2041005814, 0.812500, 22.000000, 5.250000
2043875814, 0.812500, 22.000000, 5.250000
2046745814, 0.812500, 22.000000, 5.250000
2049615814, 0.812500, 22.000000, 5.250000
2052485814, 0.812500, 22.000000, 5.250000
2055355814, 0.812500, 22.000000, 5.250000
2058225814, 0.812500, 22.000000, 5.250000
2061095814, 0.812500, 22.000000, 5.250000
2063965814, 0.875000, 21.937500, 5.250000
2066835814, 0.812500, 21.937500, 5.250000
2069705814, 0.812500, 21.937500, 5.250000
2072575814, 0.812500, 21.937500, 5.250000
2075445814, 0.812500, 21.937500, 5.312500
2078325814, 0.812500, 21.937500, 5.312500
2081205814, 0.812500, 21.937500, 5.312500
2084085814, 0.812500, 21.937500, 5.312500
2086965814, 0.812500, 21.937500, 5.312500
2089845814, 0.812500, 21.875000, 5.312500
2092715814, 0.812500, 21.875000, 5.312500
2095585814, 0.812500, 21.875000, 5.312500
2098455814, 0.812500, 21.875000, 5.312500
2101325814, 0.812500, 21.812500, 5.312500
2104205814, 0.812500, 21.812500, 5.375000
2107075814, 0.812500, 21.812500, 5.375000
2109945814, 0.812500, 21.812500, 5.375000
2112815814, 0.812500, 21.812500, 5.375000
2115685814, 0.812500, 21.812500, 5.375000
2118555814, 0.812500, 21.812500, 5.375000
2121425814, 0.812500, 21.812500, 5.375000
2124295814, 0.812500, 21.812500, 5.437500
2127175814, 0.812500, 21.812500, 5.437500
2130055814, 0.812500, 21.812500, 5.437500
2132935814, 0.812500, 21.812500, 5.437500
2135815814, 0.812500, 21.812500, 5.437500
2138695814, 0.812500, 21.812500, 5.437500
2141575814, 0.812500, 21.812500, 5.437500
2144455814, 0.812500, 21.812500, 5.437500
2147335814, 0.812500, 21.812500, 5.437500
2150215814, 0.812500, 21.812500, 5.437500
2153095814, 0.812500, 21.812500, 5.437500
2155975814, 0.812500, 21.812500, 5.437500
2158855814, 0.812500, 21.812500, 5.437500
2161735814, 0.875000, 21.750000, 5.437500
2164615814, 0.812500, 21.750000, 5.437500
2167495814, 0.812500, 21.750000, 5.437500
2170375814, 0.812500, 21.750000, 5.437500
2173255814, 0.812500, 21.750000, 5.375000
2176135814, 0.812500, 21.750000, 5.375000
2179015814, 0.812500, 21.750000, 5.375000
2181895814, 0.812500, 21.750000, 5.375000
2184775814, 0.812500, 21.750000, 5.375000
2187655814, 0.812500, 21.750000, 5.375000
2190535814, 0.812500, 21.750000, 5.375000
2193415814, 0.812500, 21.812500, 5.375000
2196285814, 0.812500, 21.812500, 5.375000
2199155814, 0.812500, 21.812500, 5.375000
2202025814, 0.812500, 21.812500, 5.375000
2204895814, 0.812500, 21.812500, 5.375000
2207765814, 0.812500, 21.812500, 5.375000
2210635814, 0.812500, 21.812500, 5.312500
2213515814, 0.812500, 21.812500, 5.312500
2216395814, 0.812500, 21.812500, 5.312500
2219275814, 0.812500, 21.875000, 5.312500
2222145814, 0.812500, 21.875000, 5.312500
2225015814, 0.812500, 21.875000, 5.312500
2227885814, 0.812500, 21.875000, 5.312500
2230755814, 0.812500, 21.875000, 5.312500
2233625814, 0.812500, 21.812500, 5.312500
2236505814, 0.812500, 21.812500, 5.312500
2239385814, 0.812500, 21.875000, 5.312500
2242255814, 0.812500, 21.875000, 5.312500
2245125814, 0.812500, 21.875000, 5.312500
2247995814, 0.812500, 21.875000, 5.312500
2250865814, 0.812500, 21.875000, 5.312500
2253735814, 0.812500, 21.812500, 5.250000
2256605814, 0.812500, 21.812500, 5.250000
2259475814, 0.812500, 21.812500, 5.250000
2262345814, 0.812500, 21.812500, 5.250000
2265215814, 0.812500, 21.812500, 5.250000
2268085814, 0.812500, 21.812500, 5.250000
2270955814, 0.812500, 21.750000, 5.250000
2273825814, 0.812500, 21.750000, 5.250000
2276695814, 0.812500, 21.812500, 5.250000
2279565814, 0.812500, 21.812500, 5.250000
2282435814, 0.812500, 21.812500, 5.250000
2285305814, 0.812500, 21.812500, 5.250000
2288175814, 0.812500, 21.812500, 5.250000
2291045814, 0.812500, 21.812500, 5.250000
2293915814, 0.812500, 21.812500, 5.250000
2296785814, 0.812500, 21.812500, 5.250000
2299655814, 0.812500, 21.812500, 5.250000
2302525814, 0.812500, 21.812500, 5.187500
2305405814, 0.812500, 21.812500, 5.250000
2308275814, 0.812500, 21.812500, 5.250000
2311145814, 0.812500, 21.812500, 5.250000
2314015814, 0.875000, 21.812500, 5.250000
2316885814, 0.812500, 21.812500, 5.250000
2319755814, 0.812500, 21.812500, 5.250000
2322625814, 0.812500, 21.750000, 5.250000
2325495814, 0.875000, 21.750000, 5.250000
2328365814, 0.812500, 21.750000, 5.250000
2331235814, 0.812500, 21.750000, 5.187500
2334115814, 0.812500, 21.750000, 5.250000
2336985814, 0.812500, 21.750000, 5.250000
2339855814, 0.812500, 21.750000, 5.187500
2342735814, 0.812500, 21.750000, 5.250000
2345605814, 0.812500, 21.750000, 5.187500
2348485814, 0.875000, 21.687500, 5.187500
2351355814, 0.812500, 21.687500, 5.187500
2354235814, 0.812500, 21.687500, 5.187500
2357115814, 0.812500, 21.687500, 5.187500
2359995814, 0.812500, 21.687500, 5.250000
2362865814, 0.812500, 21.687500, 5.187500
2365745814, 0.812500, 21.625000, 5.187500
2368625814, 0.812500, 21.625000, 5.250000
2371495814, 0.812500, 21.625000, 5.250000
2374365814, 0.812500, 21.625000, 5.187500
2377245814, 0.812500, 21.625000, 5.250000
2380115814, 0.812500, 21.625000, 5.250000
2382985814, 0.812500, 21.625000, 5.250000
2385855814, 0.812500, 21.625000, 5.250000
2388725814, 0.812500, 21.625000, 5.250000
2391595814, 0.812500, 21.625000, 5.187500
2394475814, 0.812500, 21.625000, 5.250000
2397345814, 0.812500, 21.625000, 5.187500
2400225814, 0.812500, 21.625000, 5.250000
2403095814, 0.812500, 21.625000, 5.250000
2405965814, 0.812500, 21.625000, 5.187500
2408845814, 0.812500, 21.625000, 5.250000
2411715814, 0.812500, 21.625000, 5.187500
2414595814, 0.812500, 21.625000, 5.250000
2417465814, 0.812500, 21.625000, 5.187500
2420345814, 0.812500, 21.625000, 5.187500
2423225814, 0.812500, 21.625000, 5.187500
2426105814, 0.812500, 21.625000, 5.187500
2428985814, 0.812500, 21.625000, 5.187500
2431865814, 0.812500, 21.687500, 5.187500
2434745814, 0.812500, 21.687500, 5.187500
2437625814, 0.812500, 21.687500, 5.187500
2440505814, 0.812500, 21.687500, 5.187500
2443385814, 0.812500, 21.687500, 5.187500
2446265814, 0.812500, 21.687500, 5.187500
2449145814, 0.812500, 21.687500, 5.187500
2452025814, 0.812500, 21.687500, 5.187500
2454905814, 0.812500, 21.687500, 5.187500
2457785814, 0.812500, 21.687500, 5.187500
2460665814, 0.812500, 21.687500, 5.187500
2463545814, 0.812500, 21.687500, 5.187500
2466425814, 0.812500, 21.687500, 5.187500
2469305814, 0.812500, 21.687500, 5.187500
2472185814, 0.812500, 21.750000, 5.187500
2475065814, 0.812500, 21.750000, 5.187500
2477945814, 0.812500, 21.750000, 5.187500
2480825814, 0.812500, 21.750000, 5.250000
2483695814, 0.812500, 21.812500, 5.250000
2486565814, 0.812500, 21.812500, 5.250000
2489435814, 0.812500, 21.812500, 5.250000
2492305814, 0.812500, 21.812500, 5.250000
2495175814, 0.812500, 21.812500, 5.250000
2498045814, 0.812500, 21.812500, 5.250000
2500915814, 0.812500, 21.812500, 5.250000
2503785814, 0.812500, 21.812500, 5.250000
2506655814, 0.812500, 21.812500, 5.250000
2509525814, 0.812500, 21.875000, 5.250000
2512395814, 0.812500, 21.875000, 5.250000
2515265814, 0.812500, 21.812500, 5.250000
2518135814, 0.812500, 21.812500, 5.250000
2521005814, 0.812500, 21.812500, 5.250000
2523875814, 0.812500, 21.812500, 5.250000
2526745814, 0.812500, 21.812500, 5.250000
2529615814, 0.812500, 21.812500, 5.250000
2532485814, 0.812500, 21.750000, 5.250000
2535355814, 0.812500, 21.750000, 5.250000
2538225814, 0.812500, 21.750000, 5.250000
2541095814, 0.812500, 21.750000, 5.250000
2543965814, 0.812500, 21.750000, 5.250000
2546835814, 0.812500, 21.687500, 5.250000
2549705814, 0.812500, 21.687500, 5.250000
2552575814, 0.812500, 21.687500, 5.250000
2555445814, 0.812500, 21.687500, 5.250000
2558315814, 0.812500, 21.687500, 5.250000
2561185814, 0.812500, 21.687500, 5.250000
2564055814, 0.812500, 21.687500, 5.250000
2566925814, 0.812500, 21.687500, 5.250000
2569795814, 0.812500, 21.687500, 5.250000
2572665814, 0.812500, 21.687500, 5.250000
2575535814, 0.812500, 21.687500, 5.250000
2578405814, 0.812500, 21.625000, 5.250000
2581275814, 0.812500, 21.625000, 5.250000
2584145814, 0.812500, 21.625000, 5.250000
2587015814, 0.812500, 21.625000, 5.250000
2589885814, 0.812500, 21.625000, 5.250000
2592755814, 0.812500, 21.625000, 5.250000
2595625814, 0.812500, 21.625000, 5.250000
2598495814, 0.812500, 21.625000, 5.312500
2601375814, 0.812500, 21.625000, 5.312500
2604255814, 0.812500, 21.625000, 5.312500
2607135814, 0.812500, 21.625000, 5.312500
2610015814, 0.812500, 21.562500, 5.312500
2612885814, 0.812500, 21.562500, 5.312500
2615755814, 0.812500, 21.562500, 5.312500
2618625814, 0.812500, 21.562500, 5.312500
2621495814, 0.812500, 21.562500, 5.312500
2624365814, 0.812500, 21.562500, 5.312500
2627235814, 0.875000, 21.562500, 5.312500
2630105814, 0.812500, 21.562500, 5.312500
2632975814, 0.812500, 21.562500, 5.312500
2635845814, 0.812500, 21.562500, 5.312500
2638715814, 0.812500, 21.500000, 5.312500
2641595814, 0.812500, 21.500000, 5.312500
2644475814, 0.812500, 21.562500, 5.312500
2647345814, 0.812500, 21.562500, 5.312500
2650215814, 0.812500, 21.562500, 5.312500
2653085814, 0.812500, 21.562500, 5.312500
2655955814, 0.875000, 21.562500, 5.312500
2658825814, 0.812500, 21.562500, 5.312500
2661695814, 0.812500, 21.562500, 5.312500
2664565814, 0.812500, 21.562500, 5.312500
2667435814, 0.812500, 21.562500, 5.312500
2670305814, 0.812500, 21.562500, 5.312500
2673175814, 0.812500, 21.562500, 5.312500
2676045814, 0.812500, 21.562500, 5.312500
2678915814, 0.812500, 21.562500, 5.375000
2681785814, 0.812500, 21.625000, 5.312500
2684665814, 0.812500, 21.562500, 5.312500
2687535814, 0.812500, 21.562500, 5.312500
2690405814, 0.812500, 21.562500, 5.312500
2693275814, 0.875000, 21.562500, 5.312500
2696145814, 0.812500, 21.562500, 5.312500
2699015814, 0.812500, 21.562500, 5.312500
2701885814, 0.812500, 21.625000, 5.312500
2704765814, 0.812500, 21.625000, 5.312500
2707645814, 0.812500, 21.625000, 5.312500
2710525814, 0.812500, 21.625000, 5.312500
2713405814, 0.812500, 21.625000, 5.312500
2716285814, 0.812500, 21.625000, 5.312500
2719165814, 0.812500, 21.625000, 5.312500
2722045814, 0.812500, 21.625000, 5.312500
2724925814, 0.875000, 21.625000, 5.312500
2727795814, 0.812500, 21.625000, 5.312500
2730675814, 0.812500, 21.625000, 5.312500
2733555814, 0.812500, 21.625000, 5.312500
2736435814, 0.812500, 21.625000, 5.312500
2739315814, 0.812500, 21.625000, 5.312500
2742195814, 0.812500, 21.625000, 5.312500
2745075814, 0.812500, 21.625000, 5.312500
2747955814, 0.812500, 21.625000, 5.312500
2750835814, 0.812500, 21.625000, 5.312500
2753715814, 0.812500, 21.625000, 5.312500
2756595814, 0.812500, 21.625000, 5.312500
2759475814, 0.812500, 21.625000, 5.312500
2762355814, 0.812500, 21.625000, 5.312500
2765235814, 0.812500, 21.687500, 5.312500
2768115814, 0.812500, 21.687500, 5.312500
2770995814, 0.812500, 21.687500, 5.312500
2773875814, 0.812500, 21.687500, 5.312500
2776755814, 0.812500, 21.687500, 5.312500
2779635814, 0.812500, 21.687500, 5.312500
2782515814, 0.812500, 21.687500, 5.312500
2785395814, 0.812500, 21.687500, 5.312500
2788275814, 0.812500, 21.687500, 5.312500
2791155814, 0.812500, 21.625000, 5.312500
2794035814, 0.812500, 21.625000, 5.312500
2796915814, 0.812500, 21.625000, 5.312500
2799795814, 0.812500, 21.687500, 5.312500
2802675814, 0.812500, 21.687500, 5.312500
2805555814, 0.812500, 21.687500, 5.312500
2808435814, 0.812500, 21.687500, 5.312500
2811315814, 0.812500, 21.687500, 5.312500
2814195814, 0.812500, 21.687500, 5.312500
2817075814, 0.812500, 21.687500, 5.312500
2819955814, 0.812500, 21.687500, 5.312500
2822835814, 0.812500, 21.687500, 5.312500
2825715814, 0.812500, 21.625000, 5.312500
2828595814, 0.812500, 21.625000, 5.312500
2831475814, 0.812500, 21.625000, 5.312500
2834355814, 0.812500, 21.625000, 5.250000
2837225814, 0.812500, 21.625000, 5.250000
2840095814, 0.812500, 21.562500, 5.250000
2842965814, 0.812500, 21.625000, 5.250000
2845835814, 0.812500, 21.625000, 5.250000
2848705814, 0.812500, 21.562500, 5.250000
2851575814, 0.812500, 21.562500, 5.250000
2854445814, 0.812500, 21.562500, 5.250000
2857315814, 0.812500, 21.562500, 5.250000
2860185814, 0.812500, 21.625000, 5.250000
2863055814, 0.812500, 21.562500, 5.312500
2865925814, 0.812500, 21.562500, 5.312500
2868795814, 0.812500, 21.562500, 5.312500
2871665814, 0.812500, 21.562500, 5.312500
2874535814, 0.812500, 21.562500, 5.312500
2877405814, 0.812500, 21.562500, 5.312500
2880275814, 0.812500, 21.562500, 5.312500
2883145814, 0.812500, 21.562500, 5.312500
2886015814, 0.812500, 21.562500, 5.312500
2888885814, 0.812500, 21.562500, 5.375000
2891755814, 0.875000, 21.562500, 5.375000
2894625814, 0.812500, 21.562500, 5.375000
2897495814, 0.812500, 21.562500, 5.375000
2900365814, 0.812500, 21.562500, 5.375000
2903235814, 0.812500, 21.562500, 5.375000
2906105814, 0.812500, 21.562500, 5.375000
2908975814, 0.812500, 21.562500, 5.375000
2911845814, 0.812500, 21.562500, 5.375000
2914715814, 0.812500, 21.562500, 5.375000
2917585814, 0.812500, 21.562500, 5.375000
2920455814, 0.812500, 21.500000, 5.375000
2923335814, 0.812500, 21.500000, 5.437500
2926215814, 0.812500, 21.500000, 5.437500
2929095814, 0.812500, 21.500000, 5.437500
2931975814, 0.812500, 21.500000, 5.437500
2934855814, 0.812500, 21.500000, 5.437500
2937735814, 0.812500, 21.500000, 5.437500
2940615814, 0.812500, 21.500000, 5.437500
2943495814, 0.812500, 21.500000, 5.437500
2946375814, 0.812500, 21.500000, 5.437500
2949255814, 0.812500, 21.500000, 5.437500
2952135814, 0.812500, 21.500000, 5.500000
2955005814, 0.812500, 21.500000, 5.437500
2957885814, 0.812500, 21.500000, 5.437500
2960765814, 0.812500, 21.500000, 5.437500
2963645814, 0.812500, 21.500000, 5.437500
2966525814, 0.812500, 21.500000, 5.437500
2969405814, 0.812500, 21.500000, 5.437500
2972285814, 0.812500, 21.500000, 5.375000
2975165814, 0.812500, 21.500000, 5.375000
2978045814, 0.812500, 21.500000, 5.375000
2980925814, 0.812500, 21.500000, 5.375000
2983805814, 0.812500, 21.500000, 5.312500
2986685814, 0.812500, 21.500000, 5.312500
2989565814, 0.812500, 21.500000, 5.312500
2992445814, 0.812500, 21.500000, 5.312500
2995325814, 0.812500, 21.500000, 5.250000
2998205814, 0.812500, 21.500000, 5.250000
3001085814, 0.812500, 21.500000, 5.250000
3003965814, 0.812500, 21.500000, 5.250000
3006845814, 0.812500, 21.500000, 5.187500
3009725814, 0.812500, 21.437500, 5.187500
3012605814, 0.812500, 21.437500, 5.187500
3015485814, 0.812500, 21.437500, 5.187500
3018365814, 0.812500, 21.437500, 5.125000
3021235814, 0.812500, 21.437500, 5.125000
3024105814, 0.812500, 21.437500, 5.125000
3026975814, 0.812500, 21.437500, 5.125000
3029845814, 0.812500, 21.437500, 5.062500
3032725814, 0.812500, 21.437500, 5.062500
3035605814, 0.812500, 21.437500, 5.062500
3038485814, 0.812500, 21.437500, 5.062500
3041365814, 0.812500, 21.437500, 5.062500
3044245814, 0.812500, 21.437500, 5.062500
3047125814, 0.812500, 21.437500, 5.062500
3050005814, 0.812500, 21.437500, 5.000000
3052875814, 0.812500, 21.437500, 5.000000
3055745814, 0.812500, 21.437500, 5.000000
3058615814, 0.812500, 21.437500, 5.000000
3061485814, 0.812500, 21.437500, 5.000000
3064355814, 0.812500, 21.437500, 5.000000
3067225814, 0.812500, 21.437500, 5.000000
3070095814, 0.812500, 21.437500, 5.000000
3072965814, 0.812500, 21.437500, 5.000000
3075835814, 0.812500, 21.437500, 5.000000
3078705814, 0.812500, 21.437500, 5.000000
3081575814, 0.812500, 21.437500, 5.000000
3084445814, 0.875000, 21.437500, 5.000000
3087315814, 0.812500, 21.437500, 5.000000
3090185814, 0.812500, 21.437500, 5.000000
3093055814, 0.812500, 21.437500, 5.000000
3095925814, 0.812500, 21.437500, 5.000000
