time	stanley	env	control	diff_stanley	diff_control
25:48:50	18,1875	24,3125	23,4375	6,125	0,875
25:49:48	18,1875	24,3125	23,4375	6,125	0,875
25:50:46	18,2	24,3125	23,4375	6,1125	0,875
25:51:43	18,225	24,3125	23,4375	6,0875	0,875
25:52:41	18,2312	24,3125	23,4375	6,08125	0,875
25:53:38	18,2437	24,3062	23,4375	6,0625	0,86875
25:54:36	18,25	24,2906	23,4375	6,04062	0,853125
25:55:34	18,25	24,2875	23,4375	6,0375	0,85
25:56:31	18,25	24,3062	23,4375	6,05625	0,86875
25:57:29	18,2719	24,3125	23,4375	6,04062	0,875
25:58:26	18,2812	24,3125	23,4375	6,03125	0,875
25:59:24	18,3	24,3125	23,4375	6,0125	0,875
26:00:22	18,3125	24,3125	23,4375	6	0,875
26:01:19	18,3125	24,3094	23,4375	5,99687	0,871875
26:02:17	18,3125	24,3031	23,4375	5,99063	0,865625
26:03:14	18,3125	24,3031	23,4375	5,99063	0,865625
26:04:12	18,3156	24,2969	23,4375	5,98125	0,859375
26:05:10	18,3344	24,2875	23,4375	5,95312	0,85
26:06:07	18,3469	24,2875	23,4375	5,94063	0,85
26:07:05	18,3719	24,2719	23,4375	5,9	0,834375
26:08:02	18,3719	24,2969	23,4375	5,925	0,859375
26:09:00	18,375	24,2844	23,4375	5,90938	0,846875
26:09:58	18,375	24,2563	23,4375	5,88125	0,81875
26:10:55	18,3938	24,2656	23,4375	5,87187	0,828125
26:11:53	18,3844	24,2812	23,4375	5,89688	0,84375
26:12:50	18,4125	24,2937	23,4375	5,88125	0,85625
26:13:48	18,4375	24,2875	23,4375	5,85	0,85
26:14:46	18,4344	24,3094	23,4375	5,875	0,871875
26:15:43	18,4375	24,2969	23,4375	5,85938	0,859375
26:16:41	18,4375	24,3094	23,4375	5,87187	0,871875
26:17:38	18,4375	24,2812	23,4375	5,84375	0,84375
26:18:36	18,4469	24,2688	23,4375	5,82188	0,83125
26:19:34	18,4625	24,2625	23,4375	5,8	0,825
26:20:31	18,4937	24,2688	23,4375	5,775	0,83125
26:21:29	18,4969	24,2531	23,4375	5,75625	0,815625
26:22:26	18,4969	24,25	23,4375	5,75313	0,8125
26:23:24	18,5	24,25	23,4375	5,75	0,8125
26:24:22	18,5031	24,25	23,4375	5,74687	0,8125
26:25:19	18,5031	24,25	23,4375	5,74687	0,8125
26:26:17	18,5281	24,25	23,4375	5,72188	0,8125
26:27:14	18,5469	24,25	23,4375	5,70312	0,8125
26:28:12	18,5594	24,2625	23,4375	5,70312	0,825
26:29:10	18,5562	24,2531	23,4375	5,69688	0,815625
26:30:07	18,5625	24,25	23,4375	5,6875	0,8125
26:31:05	18,5625	24,25	23,4375	5,6875	0,8125
26:32:02	18,5656	24,25	23,4375	5,68437	0,8125
26:33:00	18,5813	24,25	23,4375	5,66875	0,8125
26:33:58	18,5875	24,25	23,4375	5,6625	0,8125
26:34:55	18,6187	24,25	23,4375	5,63125	0,8125
26:35:53	18,6187	24,25	23,4375	5,63125	0,8125
26:36:50	18,625	24,25	23,4375	5,625	0,8125
26:37:48	18,625	24,25	23,4375	5,625	0,8125
26:38:46	18,625	24,25	23,4375	5,625	0,8125
26:39:43	18,6344	24,25	23,4375	5,61563	0,8125
26:40:41	18,6406	24,25	23,4375	5,60938	0,8125
26:41:38	18,6625	24,25	23,4375	5,5875	0,8125
26:42:36	18,6781	24,25	23,4375	5,57187	0,8125
26:43:34	18,6812	24,25	23,4375	5,56875	0,8125
26:44:31	18,6875	24,25	23,4375	5,5625	0,8125
26:45:29	18,6875	24,25	23,4375	5,5625	0,8125
26:46:26	18,6938	24,25	23,4375	5,55625	0,8125
26:47:24	18,7031	24,25	23,4375	5,54688	0,8125
26:48:22	18,7156	24,25	23,4375	5,53438	0,8125
26:49:19	18,7312	24,25	23,4375	5,51875	0,8125
26:50:17	18,7437	24,25	23,4375	5,50625	0,8125
26:51:14	18,75	24,25	23,4375	5,5	0,8125
26:52:12	18,75	24,25	23,4375	5,5	0,8125
26:53:10	18,75	24,25	23,4375	5,5	0,8125
26:54:07	18,7563	24,25	23,4375	5,49375	0,8125
26:55:05	18,7688	24,25	23,4375	5,48125	0,8125
26:56:02	18,7781	24,25	23,4375	5,47188	0,8125
26:57:00	18,7969	24,25	23,4375	5,45312	0,8125
26:57:58	18,8062	24,25	23,4375	5,44375	0,8125
26:58:55	18,8125	24,25	23,4375	5,4375	0,8125
26:59:53	18,8125	24,25	23,4375	5,4375	0,8125
27:00:50	18,8125	24,25	23,4344	5,4375	0,815625
27:01:48	18,825	24,25	23,4375	5,425	0,8125
27:02:46	18,8375	24,25	23,4375	5,4125	0,8125
27:03:43	18,8344	24,25	23,4375	5,41562	0,8125
27:04:41	18,8656	24,25	23,4375	5,38437	0,8125
27:05:38	18,875	24,25	23,4375	5,375	0,8125
27:06:36	18,8687	24,25	23,4375	5,38125	0,8125
27:07:34	18,875	24,25	23,4344	5,375	0,815625
27:08:31	18,875	24,25	23,4375	5,375	0,8125
27:09:29	18,8875	24,25	23,4375	5,3625	0,8125
27:10:26	18,8969	24,25	23,4375	5,35312	0,8125
27:11:24	18,9125	24,25	23,4375	5,3375	0,8125
27:12:22	18,9312	24,25	23,4375	5,31875	0,8125
27:13:19	18,9344	24,25	23,4344	5,31563	0,815625
27:14:17	18,9375	24,25	23,4375	5,3125	0,8125
27:15:14	18,9375	24,25	23,4375	5,3125	0,8125
27:16:12	18,9438	24,25	23,4312	5,30625	0,81875
27:17:10	18,9375	24,25	23,4344	5,3125	0,815625
27:18:07	18,9594	24,25	23,4375	5,29062	0,8125
27:19:05	18,975	24,25	23,4344	5,275	0,815625
27:20:02	18,9844	24,25	23,4187	5,26562	0,83125
27:21:00	18,9969	24,25	23,4344	5,25313	0,815625
27:21:58	19	24,25	23,4375	5,25	0,8125
27:22:55	19,0031	24,25	23,4344	5,24687	0,815625
27:23:53	19	24,25	23,4156	5,25	0,834375
27:24:50	19,0031	24,25	23,4	5,24687	0,85
27:25:48	19,0094	24,25	23,4	5,24063	0,85
27:26:46	19,0375	24,25	23,3844	5,2125	0,865625
27:27:43	19,0531	24,25	23,3938	5,19687	0,85625
27:28:41	19,0594	24,25	23,4187	5,19063	0,83125
27:29:38	19,0625	24,25	23,4125	5,1875	0,8375
27:30:36	19,0625	24,25	23,4062	5,1875	0,84375
27:31:34	19,0656	24,25	23,4031	5,18437	0,846875
27:32:31	19,0625	24,25	23,3938	5,1875	0,85625
27:33:29	19,0688	24,2469	23,4	5,17812	0,846875
27:34:26	19,075	24,2469	23,3875	5,17188	0,859375
27:35:24	19,1125	24,2469	23,3875	5,13437	0,859375
27:36:22	19,1125	24,2406	23,3813	5,12813	0,859375
27:37:19	19,125	24,2156	23,3813	5,09062	0,834375
27:38:17	19,125	24,2094	23,3781	5,08438	0,83125
27:39:14	19,1281	24,1969	23,375	5,06875	0,821875
27:40:12	19,125	24,1906	23,375	5,06563	0,815625
27:41:10	19,1313	24,1875	23,375	5,05625	0,8125
27:42:07	19,1562	24,1938	23,375	5,0375	0,81875
27:43:05	19,1656	24,1875	23,375	5,02188	0,8125
27:44:02	19,1781	24,1875	23,375	5,00937	0,8125
27:45:00	19,1875	24,1875	23,375	5	0,8125
27:45:58	19,1875	24,1875	23,375	5	0,8125
27:46:55	19,1875	24,1875	23,375	5	0,8125
27:47:53	19,1875	24,1875	23,375	5	0,8125
27:48:50	19,1906	24,1875	23,375	4,99687	0,8125
27:49:48	19,2125	24,1875	23,375	4,975	0,8125
27:50:46	19,2219	24,1875	23,375	4,96562	0,8125
27:51:43	19,2281	24,1844	23,375	4,95625	0,809375
27:52:41	19,2406	24,1875	23,375	4,94687	0,8125
27:53:38	19,25	24,1781	23,375	4,92813	0,803125
27:54:36	19,25	24,15	23,375	4,9	0,775
27:55:34	19,25	24,1625	23,375	4,9125	0,7875
27:56:31	19,25	24,1687	23,375	4,91875	0,79375
27:57:29	19,2656	24,1875	23,375	4,92188	0,8125
27:58:26	19,2688	24,1844	23,375	4,91562	0,809375
27:59:24	19,2906	24,1875	23,375	4,89688	0,8125
28:00:22	19,3062	24,1781	23,375	4,87188	0,803125
28:01:19	19,3094	24,1719	23,375	4,8625	0,796875
28:02:17	19,3125	24,1719	23,375	4,85938	0,796875
28:03:14	19,3125	24,1844	23,375	4,87187	0,809375
28:04:12	19,3125	24,175	23,375	4,8625	0,8
28:05:10	19,3125	24,15	23,375	4,8375	0,775
28:06:07	19,325	24,1313	23,375	4,80625	0,75625
28:07:05	19,325	24,125	23,375	4,8	0,75
28:08:02	19,3594	24,1281	23,375	4,76875	0,753125
28:09:00	19,3594	24,125	23,375	4,76562	0,75
28:09:58	19,3719	24,125	23,3687	4,75313	0,75625
28:10:55	19,375	24,125	23,3625	4,75	0,7625
28:11:53	19,375	24,125	23,3687	4,75	0,75625
28:12:50	19,375	24,125	23,3656	4,75	0,759375
28:13:48	19,3875	24,125	23,3438	4,7375	0,78125
28:14:46	19,3969	24,125	23,325	4,72812	0,8
28:15:43	19,3969	24,125	23,325	4,72812	0,8
28:16:41	19,4156	24,125	23,3281	4,70938	0,796875
28:17:38	19,4312	24,125	23,3406	4,69375	0,784375
28:18:36	19,4375	24,125	23,3219	4,6875	0,803125
28:19:34	19,4375	24,125	23,3219	4,6875	0,803125
28:20:31	19,4375	24,125	23,3188	4,6875	0,80625
28:21:29	19,4375	24,125	23,3125	4,6875	0,8125
28:22:26	19,4375	24,125	23,3156	4,6875	0,809375
28:23:24	19,4438	24,125	23,3125	4,68125	0,8125
28:24:22	19,4594	24,125	23,3125	4,66562	0,8125
28:25:19	19,4844	24,1219	23,3125	4,6375	0,809375
28:26:17	19,4875	24,125	23,3125	4,6375	0,8125
28:27:14	19,4937	24,125	23,3125	4,63125	0,8125
28:28:12	19,4969	24,125	23,3125	4,62813	0,8125
28:29:10	19,5	24,1125	23,3125	4,6125	0,8
28:30:07	19,5	24,1156	23,3125	4,61563	0,803125
28:31:05	19,5031	24,1125	23,3125	4,60938	0,8
28:32:02	19,5031	24,1219	23,3125	4,61875	0,809375
28:33:00	19,5188	24,1094	23,3125	4,59062	0,796875
28:33:58	19,5406	24,1094	23,3125	4,56875	0,796875
28:34:55	19,5531	24,1156	23,3125	4,5625	0,803125
28:35:53	19,5625	24,1156	23,3125	4,55313	0,803125
28:36:50	19,5625	24,0906	23,3125	4,52812	0,778125
28:37:48	19,5594	24,0906	23,3125	4,53125	0,778125
28:38:46	19,5625	24,1031	23,3125	4,54062	0,790625
28:39:43	19,5625	24,0906	23,3125	4,52812	0,778125
28:40:41	19,5688	24,0844	23,3125	4,51562	0,771875
28:41:38	19,5781	24,0906	23,3125	4,5125	0,778125
28:42:36	19,5875	24,0875	23,3125	4,5	0,775
28:43:34	19,6062	24,0781	23,3125	4,47188	0,765625
28:44:31	19,6094	24,0625	23,3125	4,45312	0,75
28:45:29	19,625	24,0656	23,3125	4,44063	0,753125
28:46:26	19,625	24,0625	23,3125	4,4375	0,75
28:47:24	19,625	24,0625	23,3125	4,4375	0,75
28:48:22	19,625	24,0656	23,3125	4,44063	0,753125
28:49:19	19,6281	24,0625	23,3125	4,43437	0,75
28:50:17	19,6281	24,0625	23,3125	4,43437	0,75
28:51:14	19,6531	24,0625	23,3125	4,40938	0,75
28:52:12	19,6656	24,0625	23,3125	4,39688	0,75
28:53:10	19,6687	24,0625	23,3094	4,39375	0,753125
28:54:07	19,6875	24,0625	23,3094	4,375	0,753125
28:55:05	19,6875	24,0625	23,3062	4,375	0,75625
28:56:02	19,6875	24,0625	23,3062	4,375	0,75625
28:57:00	19,6875	24,0625	23,3062	4,375	0,75625
28:57:58	19,6875	24,0625	23,3	4,375	0,7625
28:58:55	19,6906	24,0625	23,2844	4,37187	0,778125
28:59:53	19,7063	24,0625	23,2719	4,35625	0,790625
29:00:50	19,7219	24,0625	23,2688	4,34062	0,79375
29:01:48	19,7344	24,0625	23,2625	4,32812	0,8
29:02:46	19,7469	24,0625	23,2563	4,31563	0,80625
29:03:43	19,7469	24,0625	23,25	4,31563	0,8125
29:04:41	19,7469	24,0594	23,25	4,3125	0,809375
29:05:38	19,75	24,0625	23,25	4,3125	0,8125
29:06:36	19,75	24,0625	23,25	4,3125	0,8125
29:07:34	19,75	24,0625	23,25	4,3125	0,8125
29:08:31	19,7531	24,0625	23,25	4,30937	0,8125
29:09:29	19,7781	24,0594	23,25	4,28125	0,809375
29:10:26	19,7812	24,0531	23,25	4,27188	0,803125
29:11:24	19,7937	24,0437	23,25	4,25	0,79375
29:12:22	19,8	24,0156	23,25	4,21562	0,765625
29:13:19	19,8094	24,0031	23,25	4,19375	0,753125
29:14:17	19,8125	24,0125	23,25	4,2	0,7625
29:15:14	19,8094	24	23,25	4,19063	0,75
29:16:12	19,8125	24	23,25	4,1875	0,75
29:17:10	19,8188	24	23,25	4,18125	0,75
29:18:07	19,8156	24	23,25	4,18437	0,75
29:19:05	19,8219	24	23,25	4,17813	0,75
29:20:02	19,8344	24	23,25	4,16562	0,75
29:21:00	19,8594	24	23,25	4,14062	0,75
29:21:58	19,8687	24	23,25	4,13125	0,75
29:22:55	19,875	24	23,2406	4,125	0,759375
29:23:53	19,8719	24	23,2344	4,12813	0,765625
29:24:50	19,875	23,9969	23,2156	4,12187	0,78125
29:25:48	19,875	23,9969	23,1969	4,12187	0,8
29:26:46	19,8813	23,9844	23,1938	4,10312	0,790625
29:27:43	19,8813	23,9594	23,1875	4,07812	0,771875
29:28:41	19,8938	23,95	23,1875	4,05625	0,7625
29:29:38	19,8875	23,9375	23,1875	4,05	0,75
29:30:36	19,9125	23,9406	23,1875	4,02812	0,753125
29:31:34	19,9187	23,9375	23,1875	4,01875	0,75
29:32:31	19,9312	23,9375	23,1875	4,00625	0,75
29:33:29	19,9375	23,9375	23,1875	4	0,75
29:34:26	19,9375	23,9375	23,1875	4	0,75
29:35:24	19,9375	23,9375	23,1875	4	0,75
29:36:22	19,9375	23,9375	23,1875	4	0,75
29:37:19	19,9406	23,9375	23,1875	3,99687	0,75
29:38:17	19,9594	23,9375	23,1875	3,97812	0,75
29:39:14	19,9563	23,9375	23,1875	3,98125	0,75
29:40:12	19,9594	23,9375	23,1875	3,97812	0,75
29:41:10	19,9719	23,9375	23,1875	3,96562	0,75
29:42:07	19,9875	23,9375	23,1875	3,95	0,75
29:43:05	20	23,9375	23,1844	3,9375	0,753125
29:44:02	19,9969	23,9375	23,1781	3,94063	0,759375
29:45:00	19,9969	23,9375	23,1781	3,94063	0,759375
29:45:58	20	23,9375	23,1812	3,9375	0,75625
29:46:55	20	23,9344	23,1687	3,93437	0,765625
29:47:53	20	23,9312	23,1469	3,93125	0,784375
29:48:50	20,0063	23,9031	23,1406	3,89687	0,7625
29:49:48	20,0344	23,8813	23,125	3,84688	0,75625
29:50:46	20,0375	23,8875	23,1281	3,85	0,759375
29:51:43	20,0531	23,8938	23,125	3,84062	0,76875
29:52:41	20,0625	23,8906	23,125	3,82812	0,765625
29:53:38	20,0625	23,8906	23,125	3,82812	0,765625
29:54:36	20,0625	23,8781	23,125	3,81563	0,753125
29:55:34	20,0625	23,8813	23,125	3,81875	0,75625
29:56:31	20,0625	23,875	23,125	3,8125	0,75
29:57:29	20,0625	23,875	23,125	3,8125	0,75
29:58:26	20,0688	23,875	23,125	3,80625	0,75
29:59:24	20,0719	23,875	23,125	3,80313	0,75
30:00:22	20,0688	23,875	23,125	3,80625	0,75
30:01:19	20,0906	23,875	23,125	3,78438	0,75
30:02:17	20,1125	23,875	23,125	3,7625	0,75
30:03:14	20,125	23,875	23,125	3,75	0,75
30:04:12	20,1219	23,875	23,125	3,75313	0,75
30:05:10	20,125	23,875	23,125	3,75	0,75
30:06:07	20,125	23,875	23,1219	3,75	0,753125
30:07:05	20,125	23,875	23,1219	3,75	0,753125
30:08:02	20,125	23,875	23,125	3,75	0,75
30:09:00	20,125	23,875	23,1031	3,75	0,771875
30:09:58	20,15	23,875	23,1125	3,725	0,7625
30:10:55	20,1438	23,875	23,1062	3,73125	0,76875
30:11:53	20,1562	23,875	23,0813	3,71875	0,79375
30:12:50	20,1562	23,875	23,0813	3,71875	0,79375
30:13:48	20,1875	23,875	23,0719	3,6875	0,803125
30:14:46	20,1844	23,875	23,0656	3,69063	0,809375
30:15:43	20,1875	23,8813	23,0625	3,69375	0,81875
30:16:41	20,1875	23,9219	23,0656	3,73438	0,85625
30:17:38	20,1875	23,9375	23,0625	3,75	0,875
30:18:36	20,1875	23,9375	23,0688	3,75	0,86875
30:19:34	20,1875	23,9375	23,0625	3,75	0,875
30:20:31	20,1906	23,9375	23,0625	3,74687	0,875
30:21:29	20,2094	23,9375	23,0625	3,72812	0,875
30:22:09	20,2167	23,9375	23,0667	3,72083	0,870833
